State,City, Latitude, Longitude
NJ,Raritan,40.571349,-74.646019
NJ,Red Bank,40.348722,-74.066528
NJ,Richwood,39.716021,-75.172448
NJ,Ridgefield,40.829316,-74.01736
NJ,Ridgefield Park,40.854705,-74.019926
NJ,Ridgewood,40.981591,-74.113506
NJ,Ringwood,41.103963,-74.271138
NJ,Rio Grande,39.019051,-74.87787
NJ,Riverdale,40.995995,-74.315124
NJ,River Edge,40.926766,-74.037468
NJ,Riverton,40.011932,-75.014735
NJ,Robbinsville,40.219971,-74.630225
NJ,Robertsville,40.339513,-74.294374
NJ,Rockaway,40.895786,-74.517431
NJ,Rockleigh,41.000241,-73.934068
NJ,Rocky Hill,40.400347,-74.638922
NJ,Roebling,40.117217,-74.777844
NJ,Roosevelt,40.220742,-74.470155
NJ,Roseland,40.821737,-74.310147
NJ,Roselle,40.652211,-74.260158
NJ,Roselle Park,40.665266,-74.266708
NJ,Rosenhayn,39.47868,-75.13791
NJ,Ross Corner,41.127527,-74.713356
NJ,Rossmoor,40.332747,-74.472422
NJ,Rumson,40.362067,-74.00451
NJ,Runnemede,39.853411,-75.075502
NJ,Rutherford,40.820314,-74.106041
NJ,Saddle River,41.023696,-74.092553
NJ,Salem,39.568236,-75.472553
NJ,Sayreville,40.466943,-74.320193
NJ,Sea Bright,40.358927,-73.974343
NJ,Seabrook Farms,39.501155,-75.220355
NJ,Sea Girt,40.130499,-74.033843
NJ,Sea Isle,39.153798,-74.696409
NJ,Seaside Heights,39.944978,-74.078783
NJ,Seaside Park,39.925666,-74.078754
NJ,Secaucus,40.781958,-74.067649
NJ,Sewaren,40.550726,-74.259885
NJ,Shark River Hills,40.193066,-74.044461
NJ,Shiloh,39.462303,-75.292408
NJ,Ship Bottom,39.645354,-74.183003
NJ,Short Hills,40.739157,-74.327442
NJ,Shrewsbury,40.32645,-74.057373
NJ,Silver Lake,40.780434,-74.182817
NJ,Silver Lake,40.932374,-74.945098
NJ,Silver Ridge,39.961716,-74.235938
NJ,Singac,40.884254,-74.243539
NJ,Six Mile Run,40.470151,-74.534049
NJ,Skillman,40.428191,-74.712293
NJ,Smithville,39.494939,-74.478633
NJ,Society Hill,40.534508,-74.45608
NJ,Somerdale,39.845391,-75.021701
NJ,Somerset,40.508507,-74.500207
NJ,Somers Point,39.31608,-74.60677
NJ,Somerville,40.569749,-74.607682
NJ,South Amboy,40.486391,-74.278762
NJ,South Bound Brook,40.553947,-74.527455
NJ,South Plainfield,40.574413,-74.4148
NJ,South River,40.445652,-74.378459
NJ,South Toms River,39.941422,-74.209733
NJ,Spotswood,40.397671,-74.389399
NJ,Springdale,39.876188,-74.972145
NJ,Spring Lake,40.15275,-74.027171
NJ,Spring Lake Heights,40.149483,-74.046169
NJ,Stanhope,40.912976,-74.702914
NJ,Stewartsville,40.693943,-75.111442
NJ,Stockton,40.405588,-74.970503
NJ,Stone Harbor,39.04167,-74.768777
NJ,Stratford,39.828957,-75.015458
NJ,Strathmere,39.19614,-74.659412
NJ,Strathmore,40.402018,-74.221545
NJ,Succasunna,40.851023,-74.658201
NJ,Summit,40.715622,-74.364684
NJ,Surf,39.662085,-74.169456
NJ,Sussex,41.209859,-74.606535
NJ,Swedesboro,39.745884,-75.310947
NJ,Tavistock,39.876482,-75.027979
NJ,Tenafly,40.918309,-73.950523
NJ,Ten Mile Run,40.424136,-74.586348
NJ,Teterboro,40.852997,-74.060355
NJ,Tinton Falls,40.266234,-74.096174
NJ,Toms River,39.994856,-74.187754
NJ,Totowa,40.903266,-74.221372
NJ,Trenton,40.223748,-74.764001
NJ,Tuckerton,39.592075,-74.333511
NJ,Turnersville,39.766445,-75.062003
NJ,Twin Rivers,40.263194,-74.487843
NJ,Union Beach,40.44749,-74.170046
NJ,Union,40.767466,-74.032297
NJ,Upper Montclair,40.842576,-74.201302
NJ,Upper Pohatcong,40.677469,-75.155801
NJ,Upper Saddle River,41.063157,-74.099976
NJ,Upper Stewartsville,40.702784,-75.119379
NJ,Ventnor,39.342076,-74.482649
NJ,Vernon Center,41.188789,-74.504046
NJ,Vernon Valley,41.242209,-74.4861
NJ,Victory Gardens,40.876145,-74.543502
NJ,Victory Lakes,39.630558,-74.969218
NJ,Vienna,40.872247,-74.872519
NJ,Villas,39.016268,-74.935972
NJ,Vineland,39.465007,-74.997115
NJ,Vista Center,40.158303,-74.324246
NJ,Voorhees,40.482176,-74.492506
NJ,Waldwick,41.013615,-74.125919
NJ,Wallington,40.853084,-74.106323
NJ,Wanamassa,40.236816,-74.028865
NJ,Wanaque,41.043436,-74.289748
NJ,Waretown,39.789812,-74.193275
NJ,Washington,40.758525,-74.98319
NJ,Watchung,40.642845,-74.436233
NJ,Wenonah,39.792001,-75.148216
NJ,West Belmar,40.170665,-74.037579
NJ,West Cape May,38.942226,-74.939033
NJ,Westfield,40.651644,-74.343447
NJ,West Freehold,40.230905,-74.294073
NJ,West Long Branch,40.287904,-74.020019
NJ,West New York,40.786032,-74.009507
NJ,Weston,40.527045,-74.56718
NJ,Westville,39.868922,-75.131584
NJ,West Wildwood,39.000598,-74.823573
NJ,Westwood,40.989032,-74.031872
NJ,Wharton,40.897013,-74.574454
NJ,White Horse,40.191823,-74.701372
NJ,White House Station,40.616169,-74.771893
NJ,White Meadow Lake,40.931357,-74.512193
NJ,Whitesboro,39.04225,-74.868145
NJ,Whittingham,40.330542,-74.445603
NJ,Wildwood,38.988914,-74.819824
NJ,Wildwood Crest,38.972591,-74.838606
NJ,Williamstown,39.684113,-74.968819
NJ,Woodbine,39.228399,-74.809726
NJ,Woodbridge,40.554981,-74.285014
NJ,Woodbury,39.837906,-75.15153
NJ,Woodbury Heights,39.813376,-75.150617
NJ,Woodcliff Lake,41.025977,-74.061061
NJ,Woodland Park,40.889908,-74.194581
NJ,Woodlynne,39.916478,-75.095549
NJ,Wood-Ridge,40.850183,-74.087068
NJ,Woodstown,39.650178,-75.326232
NJ,Wrightstown,40.034128,-74.622596
NJ,Yardville,40.186645,-74.66308
NJ,Yorketown,40.305904,-74.338899
NJ,Zarephath,40.534573,-74.572191
NM,Abeytas,34.465202,-106.813755
NM,Abiquiu,36.204656,-106.326178
NM,Acomita Lake,35.069057,-107.613708
NM,Adelino,34.706614,-106.730464
NM,Agua Fria,35.662351,-106.017874
NM,Alamillo,34.251883,-106.9158
NM,Alamo,34.4184,-107.512485
NM,Alamogordo,32.883616,-105.96361
NM,Albuquerque,35.105552,-106.647388
NM,Alcalde,36.085393,-106.057516
NM,Algodones,35.370711,-106.488878
NM,Angel Fire,36.37136,-105.248496
NM,Animas,31.944863,-108.806459
NM,Anthony,32.013114,-106.598473
NM,Anton Chico,35.194866,-105.143895
NM,Anzac,35.061264,-107.745515
NM,Apache Creek,33.860337,-108.615044
NM,Aragon,33.88973,-108.520212
NM,Arenas Valley,32.775647,-108.203136
NM,Arrey,32.847176,-107.320347
NM,Arroyo Hondo,36.534599,-105.666602
NM,Arroyo Seco,36.521518,-105.58609
NM,Artesia,32.847734,-104.427958
NM,Atoka,32.777976,-104.393677
NM,Aztec,36.818247,-107.98477
NM,Bayard,32.758431,-108.133592
NM,Beclabito,36.833469,-109.003827
NM,Belen,34.659233,-106.763027
NM,Bent,33.142547,-105.87237
NM,Berino,32.068934,-106.621982
NM,Bernalillo,35.312976,-106.553951
NM,Bibo,35.18055,-107.418336
NM,Black Rock,35.080917,-108.79831
NM,Blanco,36.736156,-107.814191
NM,Bloomfield,36.726892,-107.982545
NM,Bluewater Acres,35.263134,-108.140781
NM,Bluewater,35.227342,-107.982856
NM,Boles Acres,32.820016,-105.97768
NM,Bosque Farms,34.847451,-106.700139
NM,Brazos,36.752761,-106.559879
NM,Brimhall Nizhoni,35.791711,-108.62968
NM,Buckhorn,33.03148,-108.69439
NM,Caballo,32.980619,-107.30749
NM,Cañada de los Alamos,35.592655,-105.859754
NM,Canjilon,36.484551,-106.422951
NM,Cannon AFB,34.384167,-103.317985
NM,Cañon,35.671759,-106.752682
NM,Cañones,36.176434,-106.419355
NM,Canova,36.167839,-105.988802
NM,Capitan,33.539248,-105.598242
NM,Capulin,36.746548,-104.002214
NM,Carlsbad,32.407669,-104.245448
NM,Carnuel,35.052555,-106.466053
NM,Carrizozo,33.643341,-105.841132
NM,Casa Colorada,34.55088,-106.739985
NM,Causey,33.835025,-103.075077
NM,Cedar Crest,35.114725,-106.380108
NM,Cedar Grove,35.163489,-106.161268
NM,Cedar Hill,36.929659,-107.889009
NM,Cedro,35.018159,-106.350696
NM,Chama,36.892422,-106.585287
NM,Chamberino,32.036366,-106.677625
NM,Chamisal,36.172535,-105.745958
NM,Chamita,36.069263,-106.093754
NM,Chamizal,34.218273,-106.915114
NM,Chaparral,32.044239,-106.405889
NM,Chical,34.865902,-106.667196
NM,Chili,36.10501,-106.152714
NM,Chilili,34.897374,-106.233133
NM,Chimayo,35.997162,-105.934465
NM,Chupadero,35.8144,-105.919743
NM,Church Rock,35.530553,-108.618125
NM,Cimarron,36.508675,-104.911451
NM,City of the Sun,31.846825,-107.650147
NM,Clayton,36.445614,-103.148718
NM,Cliff,32.965957,-108.617594
NM,Cloudcroft,32.952053,-105.732428
NM,Clovis,34.437798,-103.193363
NM,Cobre,32.78042,-108.11061
NM,Cochiti,35.609455,-106.348599
NM,Cochiti Lake,35.647835,-106.342537
NM,Columbus,31.825067,-107.639971
NM,Conchas Dam,35.354776,-104.195404
NM,Cordova,36.012732,-105.856665
NM,Corona,34.249998,-105.597082
NM,Corrales,35.239583,-106.627078
NM,Costilla,36.978643,-105.535269
NM,Cotton,32.110067,-108.880482
NM,Coyote,36.150899,-106.607588
NM,Crownpoint,35.687994,-108.149391
NM,Cruzville,33.81099,-108.66769
NM,Crystal,36.030009,-108.989215
NM,Cuartelez,35.992825,-106.019679
NM,Cuba,36.012185,-106.969614
NM,Cubero,35.090352,-107.526365
NM,Cundiyo,35.95631,-105.896985
NM,Cuyamungue,35.864773,-106.009631
NM,Cuyamungue Grant,35.846397,-105.994898
NM,Datil,34.137966,-107.838278
NM,Deming,32.263189,-107.751368
NM,Des Moines,36.762505,-103.835721
NM,Dexter,33.194827,-104.368898
NM,Dixon,36.179589,-105.891041
NM,Doña Ana,32.393944,-106.817715
NM,Dora,33.925866,-103.33855
NM,Dulce,36.953777,-107.000292
NM,Duran,34.463621,-105.380715
NM,Eagle Nest,36.546987,-105.260701
NM,East Pecos,35.576531,-105.649983
NM,Edgewood,35.137893,-106.215241
NM,Edith Endave,35.211714,-106.584865
NM,El Cerro,34.782054,-106.694605
NM,El Cerro Mission,34.768737,-106.644601
NM,Eldorado at Santa Fe,35.52727,-105.934035
NM,El Duende,36.06842,-106.130146
NM,Elephant Butte,33.182437,-107.221556
NM,Elida,33.944274,-103.65535
NM,El Rancho,35.892757,-106.085622
NM,El Rito,36.332589,-106.174147
NM,El Valle de Arroyo Seco,35.952657,-106.026129
NM,Encinal,35.130736,-107.436738
NM,Encino,34.651823,-105.458583
NM,Ensenada,36.730925,-106.536813
NM,Escondida,34.101308,-106.897377
NM,Escudilla Bonita,34.110067,-109.02277
NM,Española,36.004094,-106.066108
NM,Estancia,34.765265,-106.022955
NM,Eunice,32.442469,-103.191764
NM,Fairacres,32.304725,-106.836636
NM,Farmington,36.756865,-108.179373
NM,Faywood,32.624613,-107.875276
NM,Fence Lake,34.669018,-108.680141
NM,Flora Vista,36.806419,-108.086223
NM,Floyd,34.228696,-103.576113
NM,Folsom,36.848289,-103.918602
NM,Fort Sumner,34.487098,-104.216779
NM,Galisteo,35.395034,-105.956947
NM,Gallina,36.230062,-106.808615
NM,Gallup,35.513831,-108.743742
NM,Garfield,32.756811,-107.266455
NM,Gila,32.941344,-108.570533
NM,Glen Acres,32.3747,-108.716009
NM,Glenwood,33.317674,-108.875123
NM,Glorieta,35.583959,-105.762876
NM,Golden,35.263708,-106.223224
NM,Grady,34.821999,-103.315259
NM,Grants,35.153482,-107.834546
NM,Grenville,36.593066,-103.613416
NM,Hachita,31.915328,-108.325207
NM,Hagerman,33.115862,-104.332105
NM,Hanover,32.814827,-108.089691
NM,Happy Valley,32.427939,-104.289846
NM,Hatch,32.67034,-107.164944
NM,Hernandez,36.056857,-106.117799
NM,Highland Meadows,34.938569,-107.166495
NM,High Rolls,32.933741,-105.802659
NM,Hillsboro,32.92183,-107.577174
NM,Hobbs,32.729088,-103.160828
NM,Holloman AFB,32.850667,-106.091792
NM,Homestead,34.145385,-107.8778
NM,Hope,32.817372,-104.736933
NM,Hot Springs Landing,33.204673,-107.209988
NM,House,34.64945,-103.90375
NM,Hurley,32.698546,-108.131112
NM,Indian Hills,34.983176,-106.139752
NM,Isleta,34.906585,-106.693521
NM,Jacona,35.888706,-106.038628
NM,Jaconita,35.885631,-106.06111
NM,Jal,32.115498,-103.189219
NM,Jarales,34.615475,-106.760821
NM,Jemez Pueblo,35.606602,-106.732155
NM,Jemez Springs,35.773393,-106.690738
NM,Keeler Farm,32.316066,-107.760226
NM,Kingston,32.917334,-107.709558
NM,Kirtland,36.748725,-108.345707
NM,La Cienega,35.584434,-106.109035
NM,La Cueva,35.869447,-106.648507
NM,Laguna,35.059044,-107.417353
NM,La Hacienda,32.205992,-107.725067
NM,La Huerta,32.448911,-104.223083
NM,La Jara,36.105494,-106.941998
NM,La Joya,34.34493,-106.846681
NM,Lake Arthur,32.999457,-104.364078
NM,Lake Roberts,33.031351,-108.168832
NM,Lake Roberts Heights,33.027078,-108.138148
NM,Lake Sumner,34.63449,-104.382169
NM,Lake Valley,36.090055,-108.164155
NM,La Luz,32.971633,-105.939658
NM,La Madera,36.376682,-106.043173
NM,La Mesa,32.124433,-106.70901
NM,La Mesilla,35.946383,-106.069335
NM,Lamy,35.485476,-105.886292
NM,La Plata,36.924279,-108.196821
NM,La Puebla,35.988951,-105.998794
NM,Las Cruces,32.326444,-106.789695
NM,Las Maravillas,34.73427,-106.668535
NM,Las Nutrias,34.469841,-106.770811
NM,Las Palomas,33.058913,-107.298249
NM,Las Vegas,35.60142,-105.221436
NM,La Union,31.950754,-106.662143
NM,La Villita,36.101232,-106.055489
NM,Lee Acres,36.716491,-108.067511
NM,Lemitar,34.155034,-106.912241
NM,Livingston Wheeler,32.390689,-104.203163
NM,Llano del Medio,35.188104,-105.11632
NM,Loco Hills,32.819669,-103.978353
NM,Logan,35.354277,-103.449131
NM,Lordsburg,32.343819,-108.702438
NM,Los Alamos,35.893947,-106.289927
NM,Los Cerrillos,35.427161,-106.121142
NM,Los Chaves,34.733383,-106.763482
NM,Los Luceros,36.114411,-106.03719
NM,Los Lunas,34.802925,-106.766076
NM,Los Ojos,36.738548,-106.561657
NM,Los Ranchos de Albuquerque,35.161999,-106.645986
NM,Loving,32.286525,-104.096792
NM,Lovington,32.945489,-103.350309
NM,Lower Frisco,33.653035,-108.787558
NM,Luis Lopez,33.990467,-106.887768
NM,Lumberton,36.932771,-106.935366
NM,Luna,33.81755,-108.941249
NM,Lyden,36.153669,-106.014661
NM,McCartys,35.063572,-107.683498
NM,McIntosh,34.880389,-106.057705
NM,Madrid,35.403259,-106.153788
NM,Madrone,34.579215,-106.728643
NM,Magdalena,34.109424,-107.23166
NM,Malaga,32.22091,-104.065972
NM,Manzano,34.643694,-106.367054
NM,Manzano Springs,34.96137,-106.232735
NM,Maxwell,36.541088,-104.543047
NM,Mayhill,32.890216,-105.504437
NM,Meadow Lake,34.803137,-106.570358
NM,Melrose,34.429478,-103.629365
NM,Mescalero,33.134561,-105.799934
NM,Mesilla,32.269328,-106.806478
NM,Mesita,35.013782,-107.330621
NM,Mesquite,32.166989,-106.688503
NM,Middle Frisco,33.695215,-108.764428
NM,Midway,33.297263,-104.451159
NM,Milan,35.19772,-107.892236
NM,Mimbres,32.832622,-107.954222
NM,Monterey Park,34.751149,-106.653065
NM,Monument,32.624249,-103.27764
NM,Moquino,35.180056,-107.370136
NM,Mora,35.963299,-105.331157
NM,Moriarty,35.006482,-106.048211
NM,Morningside,32.861009,-104.397071
NM,Mosquero,35.77431,-103.954413
NM,Mountainair,34.519765,-106.243181
NM,Mountain View,32.228907,-107.746229
NM,Nadine,32.610624,-103.103358
NM,Nageezi,36.246251,-107.751167
NM,Nakaibito,35.782628,-108.803908
NM,Nambe,35.898417,-105.966677
NM,Napi Headquarters,36.653774,-108.218639
NM,Nara Visa,35.606865,-103.104294
NM,Naschitti,36.062563,-108.680001
NM,Navajo,35.902422,-109.032093
NM,Navajo Dam,36.79928,-107.706574
NM,Nenahnezad,36.730783,-108.434462
NM,Newcomb,36.283424,-108.708181
NM,Newkirk,35.063517,-104.271496
NM,Nogal,33.53952,-105.71053
NM,North Acomita,35.065942,-107.567383
NM,North Hobbs,32.77326,-103.1234
NM,North Hurley,32.719849,-108.128501
NM,North Light Plant,36.875171,-108.045843
NM,North San Ysidro,35.474642,-105.566044
NM,North Valley,35.173116,-106.622788
NM,Oasis,32.927704,-107.316417
NM,Ohkay Owingeh,36.042436,-106.047143
NM,Ojo Amarillo,36.694138,-108.37036
NM,Organ,32.425082,-106.602407
NM,Orogrande,32.388607,-106.11177
NM,Paguate,35.137105,-107.365242
NM,Pajarito Mesa,34.979469,-106.797939
NM,Paradise Hills,35.198039,-106.702134
NM,Paraje,35.044379,-107.468194
NM,Pastura,34.785108,-104.942118
NM,Peak Place,35.79117,-105.943205
NM,Pecan Park,32.270417,-107.67399
NM,Pecos,35.57546,-105.678665
NM,Peña Blanca,35.570919,-106.331955
NM,Peñasco,36.17032,-105.690731
NM,Peralta,34.828199,-106.686345
NM,Picuris Pueblo,36.200146,-105.723504
NM,Pie,34.340383,-108.176599
NM,Pinehill,35.003075,-108.408191
NM,Pinon,32.619529,-105.376913
NM,Pinos Altos,32.866469,-108.222027
NM,Placitas,32.665593,-107.16977
NM,Placitas,35.322637,-106.443638
NM,Playas,31.912579,-108.536415
NM,Pleasanton,33.279793,-108.880873
NM,Pojoaque,35.896198,-106.010471
NM,Polvadera,34.202039,-106.917202
NM,Ponderosa,35.655493,-106.654459
NM,Ponderosa Pine,34.970874,-106.339604
NM,Portales,34.176355,-103.354213
NM,Pueblito,36.072716,-106.081107
NM,Pueblitos,34.623171,-106.780867
NM,Pueblo,35.327274,-105.435304
NM,Pueblo of Sandia,35.253738,-106.570575
NM,Pueblo Pintado,35.957695,-107.650562
NM,Puerto de Luna,34.829681,-104.622165
NM,Pulpotio Bareas,32.217891,-107.772816
NM,Quemado,34.340633,-108.506043
NM,Questa,36.717819,-105.586132
NM,Radium Springs,32.478263,-106.903112
NM,Ramah,35.137548,-108.485906
NM,Rancho Grande,33.682001,-108.858158
NM,Ranchos de Taos,36.362127,-105.601181
NM,Raton,36.884966,-104.439572
NM,Red River,36.709835,-105.418125
NM,Regina,36.194874,-106.945947
NM,Reserve,33.709009,-108.761431
NM,Ribera,35.36996,-105.444092
NM,Rincon,32.672867,-107.076291
NM,Rio Communities,34.647159,-106.702753
NM,Rio en Medio,35.82221,-105.900907
NM,Rio Lucio,36.192177,-105.720033
NM,Rio Rancho,35.28507,-106.698867
NM,Rivers,33.674601,-108.779453
NM,Rock Springs,35.608787,-108.829353
NM,Rodeo,31.839654,-109.026644
NM,Rodey,32.653824,-107.135792
NM,Rosedale,32.764684,-108.243498
NM,Roswell,33.373442,-104.529393
NM,Rowe,35.492254,-105.671569
NM,Roy,35.945095,-104.196288
NM,Ruidoso,33.345751,-105.668032
NM,Ruidoso Downs,33.331185,-105.596761
NM,Sacramento,32.784486,-105.565101
NM,Salem,32.712197,-107.204377
NM,San Acacia,34.254946,-106.902227
NM,San Antonio,33.916165,-106.870022
NM,San Antonito,35.157517,-106.347514
NM,San Antonito,33.891806,-106.879946
NM,San Cristobal,36.610127,-105.631801
NM,Sandia Heights,35.174396,-106.488475
NM,Sandia Knolls,35.160332,-106.298665
NM,Sandia Park,35.16477,-106.365744
NM,San Felipe Pueblo,35.438327,-106.41321
NM,San Fidel,35.102566,-107.597533
NM,San Ildefonso Pueblo,35.888631,-106.128913
NM,San Jon,35.114161,-103.335351
NM,San Jose,36.036727,-106.100442
NM,San Jose,35.395553,-105.475887
NM,San Lorenzo,32.805352,-107.920207
NM,San Luis,35.700913,-107.04308
NM,San Mateo,35.333603,-107.650254
NM,San Miguel,32.153465,-106.726841
NM,Sanostee,36.430481,-108.862957
NM,San Pablo,32.250657,-106.762599
NM,San Pedro,35.227991,-106.184714
NM,San Rafael,35.064453,-107.887455
NM,Santa Ana Pueblo,35.352287,-106.515378
NM,Santa Clara,32.777997,-108.155795
NM,Santa Clara Pueblo,35.970765,-106.102089
NM,Santa Cruz,35.99394,-106.03593
NM,Santa Fe,35.665194,-105.973427
NM,Santa Rosa,34.936051,-104.675021
NM,Santa Teresa,31.869739,-106.671004
NM,Santo Domingo Pueblo,35.517516,-106.366982
NM,San Ysidro,32.356752,-106.812892
NM,San Ysidro,35.560486,-106.773247
NM,Sausal,34.680724,-106.759708
NM,Seama,35.046502,-107.527484
NM,Seboyeta,35.219667,-107.41181
NM,Sedillo,35.086788,-106.286887
NM,Sena,35.303605,-105.391313
NM,Sheep Springs,36.156299,-108.690567
NM,Shiprock,36.790491,-108.699407
NM,Silver,32.778581,-108.269409
NM,Skyline-Ganipa,35.032789,-107.613977
NM,Socorro,34.054673,-106.906169
NM,Soham,35.416867,-105.498497
NM,Sombrillo,35.980208,-106.035273
NM,South Acomita,35.053348,-107.560966
NM,South Valley,35.007244,-106.683767
NM,Spencerville,36.819145,-108.056087
NM,Springer,36.366137,-104.593122
NM,Sunland Park,31.799631,-106.57895
NM,Sunshine,32.134393,-107.783798
NM,Tajique,34.760038,-106.301019
NM,Talpa,36.340147,-105.5922
NM,Taos,36.386832,-105.580252
NM,Taos Pueblo,36.465559,-105.56348
NM,Taos Ski Valley,36.590811,-105.437597
NM,Tatum,33.255394,-103.310822
NM,Tecolote,35.460419,-105.284209
NM,Tecolotito,35.230782,-105.163014
NM,Tesuque,35.748599,-105.920991
NM,Tesuque Pueblo,35.809034,-105.975178
NM,Texico,34.389212,-103.050682
NM,Thoreau,35.421856,-108.226101
NM,Tierra Amarilla,36.705901,-106.565132
NM,Tijeras,35.088756,-106.375865
NM,Timberon,32.636306,-105.695249
NM,Tohatchi,35.840276,-108.752124
NM,Tome,34.739686,-106.723004
NM,Torreon,35.793153,-107.212402
NM,Torreon,34.724134,-106.300827
NM,Trout Valley,33.036224,-108.189261
NM,Truchas,36.036692,-105.812546
NM,Truth or Consequences,33.23091,-107.269324
NM,Tse Bonito,35.652474,-109.036183
NM,Tucumcari,35.170248,-103.703934
NM,Tularosa,33.075001,-106.017299
NM,Twin Forks,32.938623,-105.646101
NM,Twin Lakes,35.683352,-108.770905
NM,Tyrone,32.709932,-108.302738
NM,University Park,32.276758,-106.746327
NM,Upper Fruitland,36.721484,-108.334792
NM,Ute Park,36.546688,-105.103801
NM,Vadito,36.192924,-105.675328
NM,Vado,32.127881,-106.657073
NM,Valencia,34.805392,-106.686849
NM,Vaughn,34.607201,-105.21258
NM,Veguita,34.514686,-106.767915
NM,Velarde,36.159292,-105.958756
NM,Ventura,32.243775,-107.683204
NM,Villanueva,35.265923,-105.360208
NM,Virden,32.688918,-109.001509
NM,Wagon Mound,36.004572,-104.709211
NM,Waterflow,36.755517,-108.469397
NM,Watrous,35.789553,-104.982274
NM,Weed,32.796855,-105.530851
NM,West Hammond,36.685451,-108.041255
NM,White Rock,35.792843,-106.203267
NM,White Sands,32.383577,-106.492768
NM,Whites,32.176716,-104.373888
NM,White Signal,32.567749,-108.349021
NM,Willard,34.594858,-106.031762
NM,Williamsburg,33.115649,-107.296154
NM,Windmill,31.976871,-108.631504
NM,Winston,33.345966,-107.648729
NM,Yah-ta-hey,35.621622,-108.791909
NM,Young Place,36.993407,-107.493077
NM,Youngsville,36.194985,-106.566931
NM,Zia Pueblo,35.530001,-106.716961
NM,Zuni Pueblo,35.070744,-108.848351
NY,Accord,41.801491,-74.230258
NY,Adams,43.810217,-76.022981
NY,Adams Center,43.869978,-75.988638
NY,Addison,42.106321,-77.23199
NY,Afton,42.229199,-75.52475
NY,Airmont,41.099156,-74.097916
NY,Akron,43.017957,-78.497803
NY,Albany,42.665745,-73.798353
NY,Albertson,40.771583,-73.648155
NY,Albion,43.246024,-78.1902
NY,Alden,42.898879,-78.494607
NY,Alexander,42.902021,-78.259113
NY,Alexandria Bay,44.344503,-75.922557
NY,Alfred,42.254333,-77.789646
NY,Allegany,42.093814,-78.492769
NY,Almond,42.319325,-77.738608
NY,Altamont,42.705345,-74.033633
NY,Altmar,43.512425,-76.005578
NY,Altona,44.890097,-73.659565
NY,Amagansett,40.989808,-72.129705
NY,Amenia,41.848203,-73.555575
NY,Ames,42.837469,-74.601681
NY,Amityville,40.669844,-73.415787
NY,Amsterdam,42.941628,-74.190566
NY,Andes,42.190124,-74.783754
NY,Andover,42.156996,-77.796098
NY,Angelica,42.305506,-78.020645
NY,Angola,42.637885,-79.029516
NY,Angola on the Lake,42.654967,-79.052238
NY,Antwerp,44.199538,-75.608971
NY,Apalachin,42.070565,-76.162636
NY,Aquebogue,40.943988,-72.615472
NY,Arcade,42.530594,-78.441809
NY,Ardsley,41.01355,-73.839381
NY,Argyle,43.236348,-73.490727
NY,Arkport,42.392596,-77.695482
NY,Arlington,41.695873,-73.898876
NY,Armonk,41.133475,-73.719244
NY,Asharoken,40.93927,-73.385033
